,P1_1,P1_2,P1_3,P1_4,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P4_11,P4_12,P4_13,P4_14,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P6_1,P6_2,P6_3,P6_4,P6_5,P6_6,P6_7,P6_8,P6_9,P7_1,P7_2,P7_3,P7_4,P7_5,P7_6,P7_7,P7_8,P7_9,P9_1,P9_2,P9_3,P9_4,P9_5,P9_6,P9_7,P11,P12,P13,P14,P15,P18,P19,P22,P24_1,P24_2,P24_3,P24_4,P24_5,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P30_1,P30_2,P30_3,P30_4,P30_5,P30_6,P30_7,P30_8,P30_9,P31,P35,P36,P37_1,P37_2,P37_3,P37_4,P37_5,P37_6,P37_7,P37_8,P37_9,P37_10,P37_11,P37_12,P37_13,P37_14,P37_15,P37_16
P3_6,0.13852107218439427,0.1504974878077703,0.12998879443699266,0.14522525956247379,0.14648177804004558,0.40488091878948707,0.3335124980884667,0.5159121333411264,0.4537266935112124,0.21123699473929852,1.0,0.3726084240017567,0.45442013836290635,0.5109517594162922,0.34975892847533824,0.15417183360514394,0.23709515506062107,0.2562887919422772,0.30955773508837897,0.08859065049086659,0.1974234648679129,0.23021137585425624,0.23098443229459725,0.08637554493315859,0.29618129989443853,0.14658803908180743,0.24335826820453865,0.12043337759716627,0.13126682125801345,0.15595222462333946,0.12849665139498673,0.14711140127735428,0.14861892602948149,0.15724229704697076,0.10670740807967119,0.18434530364895405,0.2647310805843764,0.294432444107566,0.05575697658981781,0.3929286139314177,0.31195852026960447,0.3054010981003037,0.1854048088142633,0.3416465897701741,0.15722149465430718,0.19226240545686485,0.20446028425588822,0.06995755929229518,0.2945741136377887,0.23646518932620278,0.23558043984491286,0.1501002130804395,0.24674328026089376,0.16793905567702036,0.15027362900380503,0.11538871517460826,0.1567506987975117,0.1560850935220018,0.24686760638726774,0.21683367491493216,0.3283577567457859,0.35430910512553554,0.15628223381789705,0.26957499557670245,0.16109771929419595,0.02101387750166825,0.20421568383103655,0.09756624138502999,0.1130136043487654,0.11517528732686778,0.11009998784531881,0.12071446225885872,0.14724672636065592,0.17999422564440867,0.17232628244457263,-0.015331644618175697,0.16568580358220708,0.05893059458553083,0.07613880966302215,-0.012295724092824542,-0.03435425350550218,0.0007223210050239057,0.1664095200917186,0.16599079930186356,0.1327327486405494,0.03262054003580653,0.10332953764802223,0.061032469444106056,0.01385738220593485,0.11916523012483116,0.08058137933790462,0.003125597232995934,0.16212365213968094,0.2348470545175022,0.23016284326658978,0.08151496030840427,0.011906003003554167,0.1209273333856723,0.12120880749864613,-0.05243011482223315,0.1077940771687276,0.024354621435377224,-0.07385822219389153,-0.02597895476740399,0.10562356494335355,-0.0064833927131669605,-0.08762576940671407,0.11080934074937221,-0.003609003928858749,0.14692626363096858,-0.01471241401812816
P3_7,0.120112951760453,0.09835429223403289,0.09297727592444076,0.08388901629947122,0.10518920801821983,0.41506126559283124,0.23898943630063715,0.3376175507328806,0.33302268592757933,0.23724376376149792,0.3726084240017567,1.0,0.32148023185737035,0.3961100992386575,0.34273542574277677,0.2956249448151898,0.17271563866980222,0.20064046043666683,0.19695264906885956,0.10861493708563344,0.16518830226113362,0.2149398389687178,0.18315615239433863,0.07556810973316516,0.1897785755851274,0.16344845924566234,0.18848596671156886,0.13099885152970514,0.14005804273527667,0.13435495602517322,0.08364859639283935,0.13212166276957935,0.1347575218547777,0.11027428995882262,0.09703889656795467,0.41467220838257285,0.15684889558054416,0.22104217213573865,0.08392936174986965,0.24291968800529976,0.23372937391854498,0.2559953566665574,0.16721900355436067,0.2307601187570426,0.30373303883469127,0.11832121042278369,0.18592817614977925,0.04857452751112114,0.17676068939435075,0.18228608031221546,0.18074199033143684,0.1166763718168483,0.1816105763688089,0.10919227631937053,0.10678063615984162,0.07456722471709507,0.0789448023835676,0.10300686567816252,0.15702439023654097,0.1380359105776028,0.16683860369159753,0.1507767879964932,0.09494468631089109,0.11148495610820187,0.04423965679248336,0.028319925547053874,0.0854464403725438,0.0768333280793222,0.09911434628200443,0.09583085342661167,0.13414465945586246,0.07908042943569069,0.1182127557536426,0.1133181974804456,0.08594622644624418,-0.0014298431867069432,0.08999266740066487,-0.0012038571403577636,0.03926327557615182,-0.007892615507109128,-0.02340776552647943,-0.015363223732161877,0.06704908238880711,0.09352370477685176,0.06263706139735993,0.014366759104530273,0.06621726243442838,0.0161581012138871,0.023799982417371728,0.07872285900680322,0.0551037685111798,-0.038975111869689515,0.08530940593008546,0.09609118239409725,0.11208544112147192,0.017731824367440918,-0.02591080828345006,0.04789572929884657,0.05466037996201857,-0.04396560433387455,0.03447907456427784,0.060960057191333746,-0.08208586167664615,-0.020376042291763145,0.040417123410340636,-0.05765544688909845,-0.04186098838645932,0.06634125684699298,-0.052097426842756,0.08081367589373507,-0.06485165104357413
P3_8,0.1458733836213133,0.14904396027474293,0.11736751253531262,0.14065578944875906,0.1380542596197076,0.33723637917858007,0.2817445447223297,0.5136747423963385,0.3436950990380055,0.3231875307162441,0.45442013836290635,0.32148023185737035,1.0,0.46406608705891655,0.3612057997552932,0.1945931237501411,0.21884571189482416,0.304403747770851,0.3265918747823337,0.15149800222333532,0.18599472208504864,0.2571336853534392,0.2297834360994061,0.19616140439348004,0.29492001444442345,0.1801826249083485,0.2743798421020251,0.16431347035188712,0.19767650067220044,0.0713699442396928,0.09815664104145744,0.07899892366143756,0.1061478743171102,0.11921172974565036,0.08417805254212175,0.18607460837290185,0.15564660330222546,0.2504093948287965,0.14436654795129508,0.25379610451848356,0.2826197061836819,0.21472496130250884,0.14123461823098515,0.29269597491794114,0.16837340775301463,0.15185428511269727,0.1484539266341508,0.14110222817752818,0.2051961180357367,0.21737488752684778,0.1676759404893055,0.11572946997043707,0.21119390279308234,0.060648013520010695,0.0893158415503697,0.09316746166372958,0.06870543930597081,0.06534421308993169,0.1285136836637717,0.11200112094902973,0.2046720385951758,0.18671110134677382,0.1531891120890733,0.19868350906466478,0.09755515748500498,0.04124828068639279,0.122110416922054,0.11279814860439955,0.16380275568931552,0.14482786813853124,0.13169680103449058,0.13493332905535177,0.14540092019302903,0.1576086237156653,0.10929953391801576,0.0662270304708918,0.15417983849424466,0.05921357636411747,0.08317014694037786,0.09165830053187612,-0.030164297299959106,0.0012189370558989662,0.11521128527432821,0.13885560038171582,0.11378542328983106,0.006515478447618984,0.044443717281707214,0.09877535414625303,-0.027742209498257335,0.08324234153708403,-0.023527366520633936,0.05022616395133013,0.08455905685454228,0.12279372929504738,0.12064264355279067,0.021296813037710263,0.07055398233133832,0.02752430095079485,0.059812560435732014,0.03492620665489881,0.006715942386162186,-0.05156958024629195,0.011955122160457689,0.09082644126261376,0.03323307427324163,0.10394657458447806,0.036588122572038376,0.033738426775327096,0.022419886626842148,0.02470781692462993,0.07964764255869063
P3_9,0.12473601313678258,0.13070085393940747,0.10045832638666893,0.11679533694476461,0.16117000374640103,0.3900986325250942,0.3185592916379064,0.5232766686937921,0.48435650713045036,0.23059247762901436,0.5109517594162922,0.3961100992386575,0.46406608705891655,1.0,0.3770698455926862,0.16325750057870428,0.20165300853755744,0.2606540568779724,0.3149791864875156,0.08194084782691774,0.15318173359119194,0.2460907955466706,0.19248162253793963,0.08641929044400595,0.29869009990369955,0.1560205625386127,0.22059353609358215,0.11097786124256175,0.12036029434390062,0.11516935638930428,0.1070403052874121,0.14244825554522406,0.12676070274996798,0.1567127298985916,0.07524013531850927,0.20098372427578534,0.2176070292625363,0.26269526030384693,0.08215601446159021,0.2991397623248974,0.2824477098455691,0.24190777723779106,0.1003075346132738,0.2672161297496201,0.18338932207917616,0.1677404793180133,0.1775495442851367,0.06384450671263861,0.2501860478657573,0.20480366939689618,0.20051253168603123,0.10326518671530038,0.20383574831250095,0.11577106228261709,0.08698643418673714,0.08356520367255287,0.10249660183514908,0.09734248915028093,0.1736435113898358,0.16062210380636796,0.2878928931821164,0.26960671931585484,0.1587434663375446,0.20540769203210402,0.09844633821324156,0.05270870059368785,0.1540260953242793,0.09059453890150153,0.07021558096656177,0.07488638819687311,0.1634478858659029,0.10838813105103125,0.10380145539236535,0.1645757883412181,0.14638473116477493,-0.017184444451313313,0.16864987576130083,0.007526436493148864,0.07721242461522045,0.0021281553474543293,-0.057125930322046305,0.0069195439758895725,0.15681236060680567,0.1304653576391404,0.12971297237531898,0.016415050532968028,0.11999538656171892,0.0831968172090184,-0.0034775530262989482,0.094888207328182,0.05389374401410356,0.008228562613660092,0.1188402047976448,0.19553184090124873,0.1919206248144534,0.06910753695520322,-0.017549324899879155,0.0810787178525962,0.1335402647871099,-0.015403671606669826,0.09972895795870955,0.01689414672929565,-0.04975000985408008,-0.013418391255929207,0.07841327427538423,0.0391375288374482,-0.05303240619061422,0.09437162910109304,0.03432962529512669,0.13270890572386207,0.006934379598251137
P3_10,0.16535842054060243,0.16865459483790352,0.15530111774919667,0.17393826303293033,0.14199288681092245,0.3756444140695313,0.4333100096369639,0.3632351991542284,0.33791106849652813,0.29331651556570765,0.34975892847533824,0.34273542574277677,0.3612057997552932,0.3770698455926862,1.0,0.2573154807092334,0.29661236448203937,0.22153452321348907,0.20767785627219398,0.17545779715567217,0.26168405537689116,0.2618693282289411,0.28487133556071853,0.1824770086956303,0.2271627944616123,0.23680875517372152,0.26383303630143046,0.19666825380065717,0.21685604441964385,0.0534354817421858,0.05748578045234236,0.06358495651699085,0.06867685464014012,0.09681691083790506,0.08069347521650215,0.15293807917934318,0.21369064129896953,0.18304961074991433,0.12262626746331468,0.18832368725591045,0.18864540169385025,0.1839452141498402,0.14623680163352987,0.17190532753405582,0.1076260826198765,0.1210127765970091,0.1312757418781941,0.07451862063506919,0.16056649502499587,0.17474182817952863,0.13611749437519896,0.1314380507775713,0.1437184500070911,0.058711236546210584,0.06946084408861872,0.0720442468714927,0.04931778874953898,0.032471028930709515,0.060047139369828605,0.0878608151290013,0.149275584288956,0.17768061455045833,0.11202031264822045,0.130142055764939,0.033723009326686634,0.12440961265086789,0.06312514085284941,0.15998410771424873,0.18488518414440683,0.17858156377648973,0.1830755220751995,0.1699841105442116,0.16606240132769853,0.13132429381252375,0.1480565121760565,0.021825557188618457,0.10963963572301635,0.037945064406636066,0.08553676159006614,-0.0010121554686054253,-0.03830591693144326,0.030105033520271916,0.08820440415045523,0.10997959560098738,0.08407610576824803,0.004298462538278042,0.07431973157357312,0.012795894435646321,0.0009180060445938256,0.07221180032902323,0.03649885931503193,-0.021351770233274583,0.03984676373887328,0.09466526892556394,0.12038288533378909,0.05982891501035814,-0.01352692411600377,0.05214573392910442,0.08759703437120288,-0.02678049627121537,0.057185354169792035,0.03330533306649664,-0.024915539376495464,-0.038489486522844854,0.06477527888814814,-0.008007459193799507,-0.03227861499530029,0.09006845664307411,-0.05546368225107577,0.08529222936409993,-0.028687771110664444
P4_1,0.18895046334384524,0.18051016203898496,0.1574254763950752,0.1877025332806187,0.11539897565996975,0.23478738437873967,0.2112852758393158,0.18270167731213954,0.17181017810497207,0.20869287416638405,0.15417183360514394,0.2956249448151898,0.1945931237501411,0.16325750057870428,0.2573154807092334,1.0,0.3806884322950121,0.2954696846331803,0.26844495877284613,0.37013953772296326,0.40074559433197443,0.3334745360235018,0.4101192953273786,0.38025661615930356,0.288182489699503,0.3730416441238434,0.37847846850388195,0.35765680866144356,0.3585366963622534,-0.01236729224373159,0.0730251027633518,0.05157817064742351,0.06773045644490419,0.08175901290939579,0.11297960059635291,0.24359660612121603,0.1595450130714947,0.1517300657649545,0.15704383909452196,0.16278371898458166,0.17792321804621078,0.16645102305415177,0.18741109846001136,0.16454466397323056,0.22257352242198103,0.09543784593187755,0.15959490525830902,0.11305945030790515,0.17118667927888165,0.18572939211187453,0.17982554803360218,0.17497611149213246,0.16690026419555007,0.06776730545929852,0.08594229256933857,0.10150325567332073,0.08931746372731215,0.07851938104879773,0.07499102811595229,0.09479903451690624,0.06149900317770603,0.10377390513209586,0.12218483184355748,0.07580106745241334,-0.03348639403198505,0.188649789196969,0.017037377998125713,0.1894076807584514,0.21036393963516284,0.23664594951367954,0.17567512672167918,0.14026344148843245,0.13519100341808848,0.15876775247051766,0.05405362166226621,0.03376673146956842,0.01685134530297633,0.010330605955547124,0.0815249709276839,0.03231540778268545,0.0628892744501116,-0.013817634269230742,0.01625346900715836,0.033261584070506764,0.022604528646966715,0.06753254982655338,0.0257830957110075,-0.007071303687479352,0.09316201392551639,0.05831205386470592,0.0676509810685518,-0.048309451705872676,0.023560044852054908,0.0811459869729637,0.0689952826600225,0.05787334305007703,0.006305873202548319,0.00694850728463833,0.03640211712559205,0.018754541206022667,0.04813238968564869,0.08507241419631867,-0.0028626097321990704,-0.026553248088341235,0.03915810765995945,-0.07453213094200707,-0.019922979649637514,0.06402373969813234,-0.0589373615958799,0.028513044535427846,-0.024968477474034002
P4_2,0.24515744593165953,0.2248929837191243,0.23607403459162224,0.21676038150710322,0.19424603779592953,0.24165513742640674,0.23073656288035235,0.19086722718315996,0.21774700554891863,0.21595625524894166,0.23709515506062107,0.17271563866980222,0.21884571189482416,0.20165300853755744,0.29661236448203937,0.3806884322950121,1.0,0.37120189750180327,0.3548813892618866,0.38951625754818336,0.4842695113554702,0.390820297749542,0.4584831513158826,0.37693680551488407,0.29943871481270756,0.391320716792273,0.44166269978322087,0.3864059663527346,0.4177298651388508,0.01129429128985771,0.08027997850113265,0.0990154404473645,0.1159277895404695,0.09254775283531376,0.1061636079070289,0.16357256693483968,0.2246113656786104,0.19032341283931822,0.17643582499214125,0.1933826042730518,0.20101354237967137,0.1765424627687429,0.2122629164481753,0.19735345862113124,0.1640087852596789,0.1679442384061473,0.20633331308408093,0.16207063591873172,0.18319573808380937,0.22129903155492073,0.2007670923225943,0.18782961825279568,0.20509391627325416,0.10926934673671972,0.1353486790905174,0.10541735995209085,0.10977869983893941,0.09936752978001906,0.0867966025901874,0.09871488090357515,0.08935395633124496,0.087428381915965,0.10581832597209798,0.09307739926382684,-0.01660974820846383,0.16549648970787442,0.040647823441212705,0.2419257995276397,0.23817630575057613,0.24811800915539625,0.18771939376421704,0.14854209622663364,0.15169651470857265,0.19965622004144987,0.09543928147123384,0.08457490555287138,0.0637437170064217,0.0664554265189381,0.10638544175903628,0.05220869977998625,0.09575629687590657,0.0030594181503336413,0.076005915628233,0.0955956103165553,0.08264166547086116,0.0953402843068468,0.040207034171401056,0.001315186111720616,0.08258450301364047,0.08952371342107658,0.06821812540795542,0.0058159444028765645,0.052794919707752,0.15431929013045328,0.08305103880123499,0.07724544147841209,-0.004101826786309584,0.03386682348210434,0.05107941537575764,-0.010458228085317309,0.06293356153030699,0.07450795770593875,0.008140282377069506,0.0013951462918779514,0.07931930948204921,-0.044787719447013576,-0.01807002772016348,0.08293875754615901,-0.01930878566194764,0.08506259708860746,-0.0016118032404979837
P4_3,0.2231360370951872,0.18997059009674633,0.17746280326610198,0.19908930309105574,0.18508021863750035,0.24623877427489663,0.19017564784948668,0.2759615631642031,0.2388492403941496,0.1774876671514808,0.2562887919422772,0.20064046043666683,0.304403747770851,0.2606540568779724,0.22153452321348907,0.2954696846331803,0.37120189750180327,1.0,0.4571011342589713,0.31874330309279275,0.3319396447099878,0.40626464093856374,0.3341973376535094,0.29941417429358264,0.43352205756165835,0.33109827163061323,0.42424346284679926,0.2910649093458868,0.34456062355244294,0.04594979277030914,0.07985408762269319,0.10677581559847989,0.12904823647813218,0.1343981859981749,0.12271048133791004,0.18082658176604774,0.16743731565579414,0.21391251353912472,0.09916222179466645,0.1931184981485157,0.20165675463145538,0.2005138538105716,0.1666094502453271,0.23112757315197108,0.2019115816454892,0.1239449967261002,0.1993647376347471,0.13700487931331276,0.20376799827031403,0.19717686368830506,0.20297163501941856,0.17634619260667317,0.217430765018871,0.048726138339345096,0.0833549827602074,0.06478044484449713,0.08599560239436356,0.08058987010618901,0.08978021727978464,0.03625670036935474,0.11403048869078043,0.12122976636553821,0.1262536750393413,0.11087357819662678,0.04411341083669472,0.12191414792051662,0.1057121260365974,0.1726369908822464,0.17980398666903438,0.1797416439798213,0.14982310704432095,0.13780342645849394,0.1465960884051111,0.19089990331395296,0.07253392618356556,0.0540580456056961,0.09057609691711759,0.0016980303020363546,0.036072978379031145,0.054161679291713574,0.012970412243103606,-0.053544578170834974,0.07634530669861471,0.04117744864498488,0.05592403725324582,-0.005758983107886786,-0.01435266925595243,-0.00384496392740484,0.011279247246142885,0.02921845769864463,-0.0005521779145938344,-0.02634189208181594,0.046113252891344776,0.14147138133594472,0.037843438206004325,0.03753163682094951,0.009990642855937199,-0.02123664465277986,-0.0008381582796599751,0.006866809196785806,3.1050355295527404e-05,-0.005489139303373532,0.0344657360984787,0.03792065345847171,0.008983457510570924,0.004364680905216506,0.015024832344456673,0.023295711057201657,0.020581740941377633,-0.009530283434949308,0.026726755223946165
P4_4,0.24553796566057415,0.20701400360442293,0.20511192558971097,0.21977945559439235,0.19880938151304567,0.24090398145119174,0.21401352347874003,0.2741533031417718,0.29299674914758117,0.1718351703959147,0.30955773508837897,0.19695264906885956,0.3265918747823337,0.3149791864875156,0.20767785627219398,0.26844495877284613,0.3548813892618866,0.4571011342589713,1.0,0.24855639443200525,0.2878554512848677,0.3437244405956833,0.286590247447032,0.2177410650322893,0.45330490861451656,0.2738581808966809,0.4074336352480108,0.28246410813121725,0.3212666235034495,0.04675286541271423,0.09442179287541198,0.12316089395652718,0.1276448639345797,0.15645338412262783,0.09417492180071309,0.1926674132383245,0.2164345933649725,0.26785065235504835,0.11689495167473377,0.2519253602026085,0.20817796207480546,0.21320891370205097,0.1826204439269821,0.2805238578862403,0.2243794926453514,0.17846507850725615,0.22280483554484345,0.14595634075316863,0.2440238791348051,0.21953739611778095,0.2091190531062165,0.18566589781682596,0.23471315702651444,0.061789989160936476,0.07434833976409001,0.07485346808100586,0.09988779117167139,0.09988969795802191,0.1209774925125802,0.10382846311345258,0.15277979211808315,0.1635124654469778,0.11033044560967659,0.1344855691024717,0.05062824085045068,0.06916969755625836,0.1164548357023157,0.1420377786291971,0.16249222365815258,0.14192493329791062,0.15613975655197118,0.11624529603821594,0.15298929065606026,0.17991575143825908,0.13272532553994654,0.027805373412994744,0.11589155901710425,0.05139954255410557,0.05833373958781852,0.05309416308980428,0.0009589315441566836,-0.03360004474916631,0.08742669855855742,0.08039748492935471,0.12157436593705313,0.018135327326882427,0.014205832705072245,0.04322687026325995,0.005519475363849908,0.0493829383973038,0.006508866509218814,0.01361312831022493,0.06503174806420943,0.20154994744827184,0.10442945701226226,0.06956324261069435,0.045973675947978396,0.04601294090896413,0.02765152122725289,-0.034363932580484875,0.01599754524074672,-0.02450443758233476,-0.00378832480690685,0.053582986695103293,0.05041938010639514,0.022767978733036258,-0.022422836984018292,0.07379998664128355,0.03811595617092362,0.028446962143188117,0.046005403959189305
P4_5,0.2362055137729197,0.20781769470959718,0.2028774738997083,0.19599781910476302,0.14737780364384515,0.13008743098183326,0.18233407905835047,0.1442597488721606,0.07193256592175926,0.20198547282935547,0.08859065049086659,0.10861493708563344,0.15149800222333532,0.08194084782691774,0.17545779715567217,0.37013953772296326,0.38951625754818336,0.31874330309279275,0.24855639443200525,1.0,0.4063195172100326,0.29827421255265874,0.414068003459407,0.5239868852492829,0.17944466189121314,0.4122237815499284,0.40269512749052716,0.44621054842765767,0.4276433768393572,-0.08678477869590648,0.07429342798812195,0.023363966912566005,0.030470464645007127,0.062195223634109086,0.08712798064540567,0.07920325439128663,0.07698043645426647,0.05270106916255784,0.1629806818477382,0.08997402933473406,0.1156922490462389,0.037180967299774235,0.14792140812584295,0.08259331241334092,0.12181455058536642,0.041718117461939125,0.12891113072974517,0.17509728172763458,0.12438282548604421,0.17552252764540585,0.09465994420340346,0.15778128722569756,0.12759230922331796,0.010099271999631091,0.08460883811262893,0.07194420224786792,0.10411168633349652,0.12184956899366113,0.031168655732798475,0.04505471134541779,0.017766640833165297,0.032358622173925766,0.12076422444311856,0.06296371062861485,-0.04659985492309959,0.19637888381287857,0.007294170468846875,0.22693594155439975,0.18785789870555258,0.2173727958544943,0.11329046796137436,0.12300612067607575,0.12740645619166052,0.15048700973411802,0.030842970932938998,0.09152853118926156,-0.0018086792408017003,-0.001988279119555067,0.05230003391360369,0.0352045717987239,0.1523974036362662,0.016948482027453752,0.044546116284509156,0.06629715198738473,0.016001440598581655,0.06562406287023272,-0.020191722884313507,-0.02257495843757323,0.07028095057023354,0.0588486758609161,0.050323173714340724,-0.056827319917657625,-0.016118357836333773,0.05131895374816443,0.059289939054344085,0.06250059854885111,-0.009024186704719219,0.012361814807935372,0.02638809527573491,-0.008743080638387364,0.04144411233645094,0.10989427532346376,0.007821922044434404,-0.009384023729851426,0.017676039834517498,-0.07898757137072297,-0.008004924236896858,0.04633413656364716,-0.01596390431894435,0.028791190399555657,-0.04928581647504526
P4_6,0.2566272850109002,0.19586476382531245,0.24301794122685752,0.2100273989284354,0.16649679353660765,0.22750171117732415,0.22145901265849252,0.15769927650830823,0.15377852241353002,0.2012199430298401,0.1974234648679129,0.16518830226113362,0.18599472208504864,0.15318173359119194,0.26168405537689116,0.40074559433197443,0.4842695113554702,0.3319396447099878,0.2878554512848677,0.4063195172100326,1.0,0.37664019188580283,0.5575582264540933,0.42298545670609344,0.26128250952289167,0.4309104641786956,0.4416936595223101,0.40234093965686246,0.415781864681882,0.0064145004540906245,0.09115489581930741,0.019235919245450206,0.09347429452415917,0.10822829110014574,0.09886869616603931,0.13445158714751537,0.1422551390113747,0.14313512731969336,0.17661961128335243,0.20844656637090359,0.2064542676668023,0.1577219377589124,0.2429769132798391,0.15660062690227,0.1374029462535402,0.09932530830467695,0.14463932525035203,0.16568537063533548,0.21537480308919696,0.21719911592006147,0.20994896283878386,0.2109313491810995,0.1785902215621768,0.10228590628271028,0.11890501281265208,0.1218371872154408,0.13090057542362632,0.10606562870774978,0.07823918926915346,0.08714064628790037,0.10188806031356501,0.10671420429820322,0.12771542862426286,0.10354349669666733,-0.02380952850487514,0.1861715795014595,0.030386422051299645,0.2664089553896216,0.25152044488891495,0.256659964648944,0.20269905273447358,0.1815274385639904,0.18186856222187545,0.2261870145606399,0.08699852810809035,0.06420012335207924,0.08202713694642062,0.05014941293098203,0.0955975304507789,0.030587823899745188,0.06377015795868397,-0.005846218022083308,0.10432723950114466,0.11485917239394595,0.051167774433313995,0.0660102255688425,0.015201100533751238,0.0026948536067465715,0.09583880662929464,0.10802712017774646,0.06538523864417975,-0.02777557272380004,0.04176117074887212,0.127232902799011,0.0651155818407864,0.07456663107709963,-0.03000700886105784,0.0364720504298826,0.07381868841311047,-0.002764036030500449,0.06163948265458782,0.09436562367913992,-0.006437858555871548,-0.00914075264376972,0.05787319342591799,-0.06360729098469536,-0.039906611036952595,0.09083163873899532,-0.0454517769868562,0.06104763580183129,-0.013720337586360577
