y_apoya_aumento,w_norm,P41,P42,p43_grupo,mod0_5,mod0_1_dep,idx_capital_informativo,idx_participacion_cultural_cientifica,idx_confianza_valoracion_cientificos,idx_institucionalidad_cti,idx_optimismo_tecnocientifico,idx_actitudes_ia_riesgos_beneficios,idx_percepcion_capacidades_nacionales,idx_contexto_pais,perfil
1.0,0.4736945272217545,Varón,28,educación media,E,Puno,-0.394936068473899,-0.6021359735762747,-0.7386169233264019,-0.397920749283157,-0.5383867150992518,-0.4314409509573928,-0.4072594706664794,-0.0778813348161945,1
1.0,1.9475912539255735,Varón,41,educación superior,C,Lima,-0.1142482672012724,0.15998743738408275,-0.3379398166118024,0.7390283632862444,0.7114640782423257,1.1382438034352056,-0.11684080690105139,0.2719806075226763,3
1.0,0.6057317449894515,Mujer,42,educación superior,A,Áncash,-0.038613587271828585,-0.006913733344936921,0.22162249589114094,-0.4032081389656148,0.7493311435819542,0.21791793975383314,0.20022976370308507,-0.9894333630854995,3
0.0,1.9475912539255735,Mujer,43,educación media,E,Lima,-0.053780988609480586,-0.32320797281053765,-0.6683132914368635,-0.42686104084590865,0.017984033237942555,-0.26490657895953906,-0.49464298711731614,-0.386750893294327,1
1.0,1.9475912539255735,Varón,54,educación superior,A,Lima,-0.09969525168376077,0.1302870816721912,0.17157680942973763,-0.38868820350708577,-0.5690729497590358,0.06058183237616874,0.5835487296528518,-0.046930292160145014,3
1.0,1.9475912539255735,Varón,63,educación básica,D,Lima,0.22999644601636865,-0.17129777372073102,-0.5302873276939197,-0.12814070306212674,0.21294327426521015,-0.22105006599420593,0.0546677619934748,-0.683629689657725,1
0.0,1.9475912539255735,Varón,76,educación básica,C,Lima,-0.7581008713935533,-0.9001623845798865,-0.7474219920584726,0.1268553397980161,0.4542243451447702,0.748371436774808,-0.7951985182838871,-0.6794473404670549,1
1.0,0.6094400561917035,Varón,18,educación media,A,Arequipa,-0.37065963974592125,-0.43870304993212034,0.40100151865832334,0.28469194936723924,-0.04509487607876476,-0.08370391607994689,0.2096428575322909,0.5808501660008087,3
1.0,0.2962410787985078,Mujer,18,educación media,E,Cajamarca,0.2581826373933376,-0.4430461181606195,0.17740939189661065,0.4655137973292269,0.4446319512017512,-0.22219353498123628,0.5101201285018832,0.5688594038860743,3
1.0,0.2962410787985078,Mujer,18,educación media,B,Cajamarca,0.5697135177338782,-0.1435389143290503,0.5906443328709275,0.7818592277411962,0.1531736379913987,0.21335322252020594,0.66578436728849,0.23210468780225008,2
1.0,1.9475912539255735,Mujer,18,educación media,E,Lima,0.2295633932662471,0.7457183693816616,1.5476774552374344,0.6504868824284719,-0.6567080700417576,-0.3874345728290034,-0.23964731215868804,-0.07369898562552454,2
1.0,0.40039962442126337,Varón,18,educación media,C,Loreto,0.30570158526534363,0.006235378668304802,1.1138551329140862,-0.06493014979204143,0.6615373656348371,-0.004960029425698648,0.3504199171186347,0.5688594038860743,3
1.0,0.2962410787985078,Varón,18,educación media,A,Cajamarca,1.1890085583553425,1.195753803353042,1.0314189837143404,0.3024358937047889,-0.06254091683857342,0.0834890957084542,0.5948942631344358,1.8213484974298733,2
0.0,0.6094400561917035,Varón,18,educación media,C,Arequipa,0.2240424771352536,0.44979578362000605,0.6337906896301759,-0.06503744526577812,0.11237353788449922,0.012679623998847284,0.5188295826699943,-0.07369898562552454,3
1.0,0.40039962442126337,Mujer,18,educación media,C,Loreto,0.8724506567623043,0.5807607134524263,0.9814383418862537,0.7999167629800614,-0.7313913923106348,-0.5006159095245456,0.8908635354498717,0.8777289623642066,2
1.0,0.40039962442126337,Varón,18,educación media,B,Loreto,0.8121596834837885,0.572574243157822,1.2459010061198204,0.5785528094117268,-0.7280530202356557,-0.6605208407241658,0.8965307094348779,0.5688594038860743,2
1.0,0.6094400561917035,Varón,18,educación media,A,Arequipa,0.04820636600741152,0.29736627820658523,-0.16734424551740046,1.0406968392271299,0.21927587673530602,0.0072589425515909856,0.5171239105279266,1.8182826123795155,2
1.0,0.4427814456412548,Mujer,18,educación media,D,Junín,0.354726186818881,1.3428650210422926,1.190569382149273,0.23813702347327612,0.6726027902895486,0.12108495068618674,0.7426781089083048,0.8908361886192534,2
1.0,1.9475912539255735,Mujer,18,educación media,B,Lima,0.521921155390351,0.2903116194393017,0.3828602081180697,0.09742960843296003,0.30220514295468526,-0.021793105865421755,1.4316508486598192,0.5688594038860743,2
0.0,0.6057317449894515,Mujer,18,educación media,D,Áncash,-0.16770471818877733,-0.42329298385454384,-0.2019641488746511,0.8613981734705027,0.18938140064649162,-0.3105046503643954,0.5165043720681355,0.8746630773138488,3
1.0,1.9475912539255735,Mujer,18,educación media,C,Lima,0.532143199096191,-0.12907261939261447,-0.2118929319411349,0.3142966454661099,0.7999603941365511,0.6097242633032096,0.12616588687555402,-0.22287152207609415,3
0.0,0.4427814456412548,Varón,18,educación media,C,Junín,0.827445973391536,1.1852677666479048,-0.433113575908123,0.13194536677727584,0.025525419410769617,0.4353786048262748,0.05709979509481754,0.23210468780225008,2
1.0,1.133040413563988,Varón,18,educación media,C,La Libertad,0.25229704025909905,0.14308449298117148,-0.6310492071868886,0.7390283632862444,0.5182646728770389,0.526296045273637,0.9128967662390247,-0.07676487067588238,3
1.0,0.6502640380854083,Mujer,18,educación media,D,Ica,-0.0267336871833712,-0.009186495602582013,-0.14576211782937304,-0.35689635586381857,0.05703550630115154,-0.060417735247572144,-0.09382655493895056,-0.046930292160145014,1
1.0,1.133040413563988,Mujer,18,educación básica,D,La Libertad,0.2377234707600493,-0.2969389950364996,-0.324739126354723,-0.24467761340281058,0.3960849965164003,-0.17331538547082972,-0.2522757155639528,0.5688594038860743,3
0.0,0.4736945272217545,Mujer,18,educación media,B,Puno,0.40294545227800904,0.00262853221905946,0.40486088847970136,0.9525734398418929,0.046469958493303744,0.05168864478594344,0.06661822842202675,0.25887338126762965,2
0.0,1.9475912539255735,Varón,18,educación media,C,Lima,-0.021517582266534784,0.15180096708947854,-0.5213134725331421,-1.6607019161255145,-1.414221020173339,-1.033596590964979,-0.6259900702460615,0.23210468780225008,1
0.0,0.9112271755379048,Mujer,18,educación media,B,Piura,1.6202065715329823,1.6414402619260313,0.48436966495682204,0.9525734398418929,1.2335343421872842,1.6921844420291154,0.66578436728849,2.1271521708576477,2
1.0,0.6094400561917035,Mujer,18,educación media,B,Arequipa,0.31572919221591256,0.7333206372168933,0.5416783921430236,-0.4099516130675579,0.16310571226436082,0.10216082047727323,0.05303138528304209,0.5688594038860743,3
0.0,1.9475912539255735,Varón,18,educación media,D,Lima,0.05994545271940157,0.5738697150032243,-0.5226747576334886,-0.4051531672773282,0.3838961381087213,0.4036214531522846,0.8943966366895377,-0.382568544103657,3
1.0,0.8879381264826121,Varón,18,educación media,C,Lambayeque,0.5608367228067178,0.5565143405133588,0.14529904971423604,0.2864844791178943,0.028920799255297648,-0.3014217564445471,1.0456567604930505,0.5599345268216975,2
1.0,1.9475912539255735,Varón,18,educación media,D,Lima,-0.05974600738709175,-0.14603560991544867,0.3346886255770998,-0.3913978487307429,-0.012891020407030546,-0.024781669992989575,-0.2585836751706005,-0.34687497357390085,1
0.0,0.4427814456412548,Mujer,18,educación media,D,Junín,0.3742010689845565,1.1792749685757595,0.6053575705547616,0.5707339323990408,-0.10675501458987018,-0.16982343254574905,0.3603549988184415,-0.6805638046073671,2
1.0,0.636102444228568,Mujer,18,educación media,B,Cusco,0.6854525946095646,1.4870477327371192,1.584581275759974,1.1071125521825114,0.22557715930718297,-0.03837376541818016,0.8965307094348779,0.8777289623642066,2
1.0,0.4427814456412548,Varón,18,educación media,E,Junín,0.589928531500612,-0.30262876974470554,-0.020685368347692825,0.2622073789997575,0.4000477341885115,0.6977346241040399,0.5034293088052509,0.25998984540794173,3
1.0,1.9475912539255735,Varón,18,educación media,E,Lima,0.8480544149735746,0.294354221597844,0.3248387613316487,0.7789460919924767,0.12371407712664925,-0.4335394843675898,0.7460915388836736,1.171541873677247,2
1.0,0.636102444228568,Mujer,18,educación media,D,Cusco,0.5645939273342637,0.029239145703235,0.9303799557497389,0.3293430062262727,-0.15480411560779966,-0.19536504370509178,0.5923587913130561,-0.3836850082439692,2
1.0,1.133040413563988,Varón,18,educación media,D,La Libertad,-0.6149682984434718,-0.6162623760017593,-0.4181814429612018,-0.49517992412998674,-0.6564787483940937,-0.4547014345372702,-0.40287953842001467,0.25887338126762965,1
0.0,0.9112271755379048,Mujer,18,educación media,D,Piura,1.4117266455421582,1.1633930917366708,0.6988622412384865,0.5759504596618065,0.39383459407235216,1.259084600872939,1.1316076610061192,1.7903974547738237,2
1.0,0.2962410787985078,Varón,18,educación media,C,Cajamarca,-0.3219815280805739,-0.3171159616641371,-0.30160683713868036,-0.3913978487307429,-0.1705445891286407,-0.08817396002367271,0.3663740804973707,-0.6526786470016754,1
1.0,1.9475912539255735,Mujer,18,educación media,D,Callao,0.6506531231207436,0.7469052276353649,0.06855523580756262,-0.08451284552709212,0.4670581005023175,0.36439388775258996,0.9769530027011821,0.8657382002494721,2
1.0,1.9475912539255735,Varón,18,educación media,E,Lima,1.303811893608769,0.9166686737649263,1.4493685291836116,0.5730362182220605,0.27609359975246783,-0.41961321894191095,0.9813078844634202,0.5688594038860743,2
0.0,0.6502640380854083,Varón,18,educación media,B,Ica,0.8096907396105265,0.15850636725205824,0.0727844319588349,0.4853201782374612,0.5339872661090264,0.5267075346771857,0.5220383192839775,0.9056141199698985,2
1.0,0.8879381264826121,Mujer,18,educación media,C,Lambayeque,-0.4178405083450379,0.160165463189457,-0.7386169233264019,0.024896273195627677,-0.506590821502239,-0.4804324652200211,0.053086344608851886,0.5688594038860743,1
0.0,1.9475912539255735,Mujer,18,educación media,B,Lima,0.2785170702538457,-0.14520954115569226,-0.3255458597686097,0.4001270157720809,0.17889141800813974,-0.7490601989877685,0.9761671450788529,0.2719806075226763,3
1.0,0.6502640380854083,Varón,18,educación media,B,Ica,0.045045096223653755,0.2950667117960523,-0.17522529329707712,-0.17003389516240844,-0.08526091408240058,-0.4646108546795377,-0.3274007472305976,1.1567639423266018,1
0.0,1.133040413563988,Varón,18,educación media,C,La Libertad,0.01721595461704702,0.429785196714075,-0.1837397376895583,1.1507464085170716,0.2704414288500468,-0.19184582153967528,0.12415031267249917,-0.08680621188057118,3
1.0,0.6094400561917035,Varón,18,educación media,B,Arequipa,-0.4650911804800345,-0.7404830160213346,0.11010729780490312,0.7390283632862444,0.41498260417330485,-0.05680820914216219,0.66578436728849,1.5244697010664754,3
0.0,0.9112271755379048,Mujer,18,educación media,C,Piura,0.06325424684834195,-0.14603560991544867,-0.597467123954402,-0.4128857070316044,0.13909091609839286,-0.33305310061058596,-0.0782596014310455,-0.046930292160145014,1
0.0,0.2962410787985078,Mujer,18,educación media,C,Cajamarca,1.1287703196390628,0.46233574232913077,-0.0943964327351378,0.797314413230141,0.3993985122354348,-0.2696763340732818,0.7513721436873364,0.25998984540794173,2
1.0,1.133040413563988,Varón,18,educación media,D,La Libertad,0.5869387450232059,0.4132753999596729,0.15622732402441458,0.3264298704775531,-0.21932032253604955,-0.37490935458256325,1.208660163518974,0.8788454265045189,2
1.0,0.8879381264826121,Varón,18,educación media,D,Lambayeque,0.6191575641833645,0.43439613772845104,0.2887265976517482,0.9553250619815593,-0.17671269015552332,0.13687407283812028,0.5283345038846704,0.26305573045829955,2
0.0,1.9475912539255735,Varón,18,educación media,D,Lima,0.4244800371395333,1.171646416950968,0.7003118306497353,0.09032887681971052,0.18130617789540274,0.0994523232983547,0.2757732512338694,-0.07676487067588238,2
1.0,1.133040413563988,Mujer,18,educación básica,D,La Libertad,0.4371898953493233,-0.8299643557679597,-0.7038775517130286,-0.25221135858580596,0.18385512890430117,-0.08648747809921362,-0.032784769400181824,0.25998984540794173,1
0.0,0.4427814456412548,Varón,18,educación media,D,Junín,0.38902065371678524,-0.003496720894376156,-0.9431918704859273,0.2690654564581556,0.17844757319020205,-0.07339711001735855,-0.7891611626958613,0.25998984540794173,1
1.0,0.4736945272217545,Mujer,18,educación media,E,Puno,0.8103231785795897,1.0467571142980818,-0.05484020933887146,-0.39993664001456253,0.4794062928431047,0.28403351943596133,0.35528887524772834,-0.6794473404670549,3
1.0,0.6094400561917035,Mujer,18,educación media,D,Arequipa,0.2513873536673889,-0.4512325884552237,-0.316219225774079,-0.11596145526065176,-0.05318665088027914,0.25609630079317075,0.6744938214566012,0.25998984540794173,3
1.0,0.2962410787985078,Varón,18,educación media,A,Cajamarca,0.36996836851875076,0.4446602595844083,0.46188547990861517,0.3778346748133731,-0.125376406396181,-0.23150523866740136,0.9921117838225186,0.8311610938600282,2
1.0,0.4427814456412548,Varón,18,educación media,B,Junín,0.1310368714984236,-0.14391406931029008,-0.4223892133720972,0.8051332902428271,0.031405081590934816,-0.13770208958941385,0.3396832634512572,1.2024929163332962,3
1.0,0.40039962442126337,Varón,18,educación básica,C,Loreto,0.7125881313025604,1.3513063866427695,0.5900942010678146,0.6236870653807247,-0.16032738493469365,-0.22720533963197173,1.1218651114373175,1.16261699661287,2
0.0,1.9475912539255735,Varón,18,educación media,B,Lima,-0.4573584923571288,-0.46400047620769125,-0.433113575908123,-0.2309222948562254,-0.15410113205919496,-0.11073721399975411,-0.5601558455957091,1.1835326357919813,1
1.0,1.9475912539255735,Varón,18,educación media,B,Callao,-0.8579835747136686,-1.1414990167699264,-0.6295996177756398,0.8058532045139606,1.1696888848763238,1.838886114136411,-1.2488572853741415,0.893623357855164,3
0.0,1.9475912539255735,Varón,18,educación media,D,Lima,1.085062706978393,0.7329595704188794,0.6455140354097687,0.9525734398418929,0.246152890299366,0.10694563389994094,0.3455792606716666,0.5956280973514538,2
1.0,0.4427814456412548,Mujer,18,educación media,B,Junín,0.575272410808516,0.6035791595048011,0.8366064390336216,0.4632115115062072,0.04134814583175582,-0.18489129141720534,1.2077308558292874,0.5688594038860743,2
0.0,0.8879381264826121,Mujer,19,educación media,C,Lambayeque,0.07203577758485685,-0.30262876974470554,0.07964805390212358,1.274421105491005,-0.539735646303981,-0.4712837784849358,1.0603835080384088,0.8657382002494721,2
1.0,1.9475912539255735,Varón,19,educación media,C,Lima,1.7397613497054465,2.5165711432112587,1.7166310263648228,2.4596226320389665,-0.5079127173245193,-0.10611347354845976,1.0437722134155352,0.8537474381347376,2
1.0,0.6094400561917035,Varón,19,educación media,D,Arequipa,0.053811362938822424,1.0542308170904107,0.5362036864354102,-0.24467761340281058,0.18254412194054007,0.33153739521733305,1.125367002450339,0.26305573045829955,2
1.0,1.9475912539255735,Varón,19,educación media,B,Lima,0.5595305405579389,0.5894259529264287,0.706244318865517,-0.08159970977837255,-0.04479322062462573,-0.07434279999745488,1.198154490479909,-0.6526786470016754,2
1.0,0.6094400561917035,Varón,19,educación media,C,Arequipa,0.14081456686550728,0.45836282968833114,0.6099147508228552,-0.03774957596638594,0.26509024266573455,0.5254031967444804,0.27985531459056145,0.9056141199698985,3
1.0,0.4427814456412548,Mujer,19,educación superior,C,Junín,-0.35002462769562787,-0.8864598144759636,-0.9458273277299445,-0.061035292500399,1.0730772225325995,0.6464061929401175,0.3920865495730209,-0.6925545667221016,3
1.0,1.9475912539255735,Mujer,19,educación media,D,Lima,0.34576725313646667,-0.14603560991544867,-0.11833545536506711,0.5903166281340915,-0.06157229977684349,0.0012236276601921628,0.8935632007605487,-0.07369898562552454,3
1.0,0.6502640380854083,Varón,19,educación media,B,Ica,0.3337780335489323,0.6005138477585018,0.7353060194090162,-0.35244862042738,0.35664138406685353,-0.05521803682046133,0.8231542782171644,-0.6526786470016754,3
0.0,0.6094400561917035,Varón,19,educación media,B,Arequipa,0.3696998237274289,1.0216264795470673,0.1603039326809687,-0.06493014979204143,0.5190827997586255,-0.02436542732743821,0.22723403185792454,0.25887338126762965,3
1.0,0.6094400561917035,Varón,19,educación básica,A,Arequipa,0.4587088837458789,1.459096319943129,0.19700762807879657,0.4292302243338741,0.16670151631797311,0.0030760225181618757,0.9677003270137506,0.9056141199698985,2
1.0,0.6502640380854083,Varón,19,educación media,D,Ica,0.3991394523722214,0.5843557517083613,0.030644075597986157,-0.07158473672537713,0.3180480242146787,0.1705711727154253,0.04684773976239086,0.25887338126762965,3
1.0,0.9112271755379048,Mujer,19,educación básica,D,Piura,-0.13116190690600302,-0.14603560991544867,0.36796948211809694,-0.23685873639012453,0.8388202906119758,-0.15900732223419228,0.45153186561913855,-0.03688895095545617,3
1.0,1.9475912539255735,Varón,19,educación media,D,Lima,0.30040491804846675,0.7409311961744157,0.24729879281036424,0.8942873898979964,0.6429206897279348,0.3452975312960376,0.6002282228224252,0.5998104465421237,2
1.0,0.6502640380854083,Varón,19,educación media,C,Ica,0.058647734691797675,-0.14603560991544867,-0.10195373300689704,-0.2337443147630457,-0.14280907904731283,0.10888086792262722,0.3551773086095246,0.23210468780225008,3
1.0,0.8879381264826121,Mujer,19,educación media,D,Lambayeque,0.3465989320613336,0.12879975734853105,0.34566622646286604,0.6313222681659569,-0.027795740310627426,-0.24599940133815346,0.8970915215038644,0.5688594038860743,2
1.0,0.6502640380854083,Mujer,19,educación media,C,Ica,-0.23341501348010368,-0.43734725466272817,-0.4999814126406552,-0.34366124301182466,-0.1606349350798544,0.1037087232491761,-0.8659485954541685,-0.9894333630854995,1
1.0,0.6502640380854083,Varón,19,educación media,B,Ica,0.5509864519232024,0.7430527367795743,0.7071550583046479,0.07657355827312533,0.017573291187198505,0.11936235353630524,0.8984138142871329,0.5688594038860743,2
1.0,0.6502640380854083,Varón,19,educación media,C,Ica,0.6218843376965075,0.4239101010233139,0.3685930828073738,0.48542096721184097,0.8980191153262529,0.725156055581113,0.2858386002151615,0.8788454265045189,2
1.0,0.4736945272217545,Mujer,19,educación media,B,Puno,0.499737931660695,0.5975863614326558,-0.3938632859123908,-0.24467761340281058,-0.1985564024903092,0.3533639264472022,0.6678886843729289,0.25998984540794173,3
0.0,0.4427814456412548,Mujer,19,educación superior,D,Junín,-0.19338999015586736,0.1439805629864287,-0.3942007683832744,-0.24467761340281058,-0.20752284322135867,-0.2740748799379763,-0.3951058764405304,0.25887338126762965,1
1.0,0.6057317449894515,Mujer,19,educación media,B,Áncash,0.5514495264577534,0.15180096708947854,0.3053820776321966,0.07585541287368874,0.47384229600984795,0.09404188647012253,0.977718540838544,1.171541873677247,2
0.0,0.636102444228568,Varón,19,educación media,B,Cusco,0.805108848616012,0.6072463293780365,0.24501013532710803,0.40964752859882336,0.05694282849602041,-0.7202416868713258,0.9797844150371843,1.1667993458035402,2
1.0,1.9475912539255735,Mujer,19,educación media,B,Lima,0.3369847432626662,0.7266059828527873,1.188924350264765,1.0993219027590564,-0.05729716130777055,-0.16915306763249477,0.2018667374048247,-0.386750893294327,2
1.0,1.9475912539255735,Mujer,19,educación media,C,Lima,-0.47192411350577684,-1.0526043286589024,0.48436966495682204,-1.0653056864674275,0.7031170215274807,1.1290301610379774,-0.6283800023108036,-0.9894333630854995,3
1.0,0.9112271755379048,Varón,19,educación media,D,Piura,-0.4642765294676075,-0.2926168237909963,-0.4323068424942363,0.41266795982127963,0.781089301916442,0.05200797952214414,-0.7088163023562724,0.5688594038860743,3
1.0,0.9112271755379048,Mujer,19,educación media,C,Piura,-0.4237440296964153,-0.14603560991544867,0.22259171389541574,-0.0233136598344761,1.1688805870412842,1.0353853442059269,-0.47543105300965555,-0.9894333630854995,3
0.0,0.4427814456412548,Mujer,19,educación media,D,Junín,0.708603834896644,1.0307961474238068,0.28643403367805637,0.8670523902065765,0.4580033142637864,0.8857270516327502,0.43241113824350486,0.5967445614917659,2
1.0,0.4427814456412548,Varón,19,educación media,C,Junín,0.5355997542541605,0.31125161199908064,-0.1950792692717405,0.8002275489788605,0.2655799950907004,0.5805750629678036,0.14650890725098428,0.8788454265045189,2
0.0,0.40039962442126337,Mujer,19,educación media,B,Loreto,0.617439918454531,-1.0403898989971159,-0.019235778936443963,0.3559180416947357,-0.18744621090068136,0.3136585139133824,0.043083493529919706,0.25887338126762965,3
0.0,0.8879381264826121,Varón,19,educación media,A,Lambayeque,0.7967549701513713,1.0129403430900692,0.029564412577702478,-0.05238920574284266,-0.5290307979407453,-0.38898419842213117,0.2097947159705984,0.26305573045829955,2
1.0,1.133040413563988,Mujer,19,educación media,C,La Libertad,-0.012121579320430342,0.5970542272471534,1.1594519596032504,0.47477073401248304,0.5366078715470747,0.3620459008525512,1.0517784554552587,0.26305573045829955,2
1.0,0.6057317449894515,Mujer,19,educación media,B,Áncash,0.8647890726699774,2.5165711432112587,0.9693816259207001,1.115651343466331,0.04886133550659032,-0.20088907705831538,0.5128222727200489,0.5688594038860743,2
1.0,0.4427814456412548,Mujer,19,educación media,E,Junín,0.38547673868621546,0.8638858879051016,0.598780608751248,-0.3913978487307429,0.20598566420932754,-0.04922944694384166,0.2096428575322909,-0.07676487067588238,3
1.0,0.636102444228568,Varón,19,educación media,B,Cusco,0.9807717529119774,1.9444248016321513,0.8642408906711952,0.5627986656869078,-0.027231685066274124,0.2698381860393248,0.14200664194815701,0.24994850420325293,2
0.0,0.636102444228568,Mujer,19,educación básica,C,Cusco,0.504806373497653,0.13335239341849048,-0.332424010314224,0.42401369707110853,-0.0704075557826753,0.40940597282538327,0.9117644530830147,0.26305573045829955,3
1.0,0.6502640380854083,Mujer,19,educación básica,C,Ica,0.1132063512161663,0.3083941269187354,0.3840841206954306,0.5759504596618065,0.19792076868088926,0.09211647872075954,-0.8659485954541685,0.23210468780225008,3
1.0,0.6094400561917035,Mujer,19,educación básica,D,Arequipa,0.27028576696775347,0.30782551075883446,-0.2985542641283982,-0.5970654758640371,-0.06155929027491099,-0.4225819863222736,0.0014109162670345023,-0.07676487067588238,1
0.0,0.4427814456412548,Varón,19,educación media,B,Junín,0.9649738705648111,1.1852677666479048,0.23457028763778473,-0.4403419257782587,0.03858944285050592,0.08336414804486744,0.5880719761534985,0.23210468780225008,2
1.0,0.6502640380854083,Mujer,19,educación media,D,Ica,0.05197341005180943,-0.30050722913954697,-0.24023670927503984,0.6659559653206732,0.31348662511894654,0.10884897290220064,-0.3989219639455506,-0.37476013117959245,3
1.0,0.8879381264826121,Mujer,19,educación media,D,Lambayeque,0.06353835463182,-0.44920998362025316,0.020821244473174835,0.7390283632862444,-0.3278500447888079,-0.5307201950597107,0.30991095521927925,0.26305573045829955,3
1.0,0.4427814456412548,Mujer,19,educación media,C,Junín,0.34422897381331413,0.28274790425462926,0.6903942015275962,0.41578569178608793,0.11762189925529651,-0.6114058393442001,0.2086581823632728,-0.6526786470016754,3
0.0,0.4427814456412548,Varón,19,educación media,B,Junín,0.20680182690484697,0.30782551075883446,0.38503156558663804,0.08107194013645437,0.2949837330769656,0.04905460665515296,0.59859025745396,0.5688594038860743,3
0.0,1.9475912539255735,Mujer,19,educación media,B,Lima,-0.30789455269671245,-0.13939297527641673,-0.7379740673290399,0.33129668098529863,-0.4754214612564705,-0.028998672693597974,-0.55420309261436,-0.6925545667221016,1
0.0,0.6094400561917035,Varón,19,educación media,B,Arequipa,0.6832423905918138,0.01708248217145589,0.24649205939647748,0.13194536677727584,0.03631676744509886,0.3205393870047255,0.35681615698107005,0.8746630773138488,2
0.0,1.9475912539255735,Varón,19,educación media,D,Lima,0.6269160320498177,0.9997309076528376,0.154415381145021,0.2687546704593565,-0.13018447677256156,-0.6901160753379127,-0.32428196633537326,0.8258622805290461,2
1.0,0.2962410787985078,Varón,20,educación media,B,Cajamarca,-0.10217762162652341,0.2950667117960523,0.18137344889094803,-0.723198464631657,-0.4490138990630802,0.023935332307271538,-0.016849718621575926,0.5390248253703369,1
1.0,0.8879381264826121,Varón,20,educación superior,B,Lambayeque,0.5659122184460609,1.2000706979009381,0.1983156650073116,0.10348067079460914,0.7107442443032739,0.6253756021818861,1.2077308558292874,0.25998984540794173,2
1.0,1.9475912539255735,Varón,20,educación media,D,Lima,0.5086842047521112,0.42640679660971226,0.6797210596096585,-0.07608311858870614,0.6759269007756777,0.3643422637018845,0.35917148092463835,0.26305573045829955,3
1.0,0.8879381264826121,Varón,20,educación media,B,Lambayeque,0.15598097525303284,-0.1321502761229532,1.0061001468738433,0.0843924352858114,0.7573169208313357,0.6730962549410695,0.8304399810887487,0.23210468780225008,3
1.0,0.636102444228568,Mujer,20,educación media,C,Cusco,0.04844266279398119,0.14434135248037555,0.27930890127287844,0.3978247299490612,0.2194430231797056,0.1344200366248393,0.5171239105279266,0.9056141199698985,3
1.0,0.4736945272217545,Varón,20,educación media,B,Puno,0.346792127990467,-0.1503577811609521,-0.286261382055929,0.21163743639283467,-0.2792503918168115,0.03369574793499985,0.7420673053090264,0.9056141199698985,3
1.0,0.6094400561917035,Varón,20,educación superior,B,Arequipa,0.6553136173463426,0.6092689342130071,1.3853525962558007,-0.08420205952829302,0.4381180354847526,0.020904920380818884,1.4316508486598192,0.5688594038860743,2
1.0,0.4427814456412548,Varón,20,educación media,C,Junín,0.0711808716135505,0.45780602172174056,1.6433297415129593,0.4001270157720809,0.5941030751128183,0.30267443399605665,0.665432313250345,0.5730417530767442,2
1.0,0.40039962442126337,Varón,20,educación media,C,Loreto,0.03523011744806719,-0.003496720894376156,0.4780053524855378,0.23704911214764288,-0.6123412198789386,-0.5449851403628163,0.3714822348791157,0.25887338126762965,2
1.0,0.40039962442126337,Mujer,20,educación media,B,Loreto,0.7793533512391932,0.13728669371309213,0.3927087015921618,0.7999167629800614,-0.6576358429171147,-0.778390845749803,0.6612482405089589,0.5688594038860743,2
0.0,1.9475912539255735,Varón,20,educación media,B,Lima,-0.06476167640919575,-0.14603560991544867,0.3240320279177619,0.4573841343177418,-0.1034617650673733,0.31493909126060815,-0.49014032843223754,-0.0778813348161945,3
1.0,1.133040413563988,Varón,20,educación media,D,La Libertad,0.5037416224439354,-0.14603560991544867,0.19520129257966604,-0.0979573780748782,0.4277689932186342,0.4119529566834276,0.5953852701352489,0.5688594038860743,3
1.0,0.6502640380854083,Mujer,20,educación media,C,Ica,0.9523801445757903,0.28782401264258883,0.35978648291915766,1.1224604421977193,0.6458137694902183,-0.4925623661883414,1.2027457676032745,0.5409742462803824,2
1.0,0.6057317449894515,Varón,20,educación media,A,Áncash,0.7477559350934851,0.5957587554017513,0.38551925390828923,0.7338118360234788,0.7149961096324889,0.11863013852412611,0.9054757942993763,-0.34687497357390085,2
1.0,0.6502640380854083,Varón,20,educación media,C,Ica,0.6856118814517115,0.572513919733832,0.139629055383475,-0.2891781165578547,0.05626043623608614,0.12830768175775237,0.5220383192839775,1.1478390652622252,2
1.0,0.636102444228568,Mujer,20,educación media,D,Cusco,1.0437194214071102,0.9014157365097285,0.1967344303305739,-0.2334291768953338,0.23035819708721933,0.023144032340824194,0.06561069768027049,0.5688594038860743,2
1.0,0.6057317449894515,Varón,20,educación básica,A,Áncash,0.8140661353665559,-0.2860778033501228,0.09453230886061981,1.013772625534509,0.8322169081557996,-0.18117002511270325,1.4316508486598192,0.5688594038860743,2
1.0,0.8879381264826121,Varón,20,educación media,C,Lambayeque,-0.21740322525688996,0.004867775205602356,-0.20887859314904825,-0.08451284552709212,0.14170980051097085,0.15545403850652711,-0.4106395566820439,-0.9894333630854995,1
1.0,1.9475912539255735,Varón,20,educación media,E,Lima,0.15763804702542927,-0.2807540948334713,0.3825118075285523,0.06803476698930574,-0.13383183166417334,-0.11709130282852968,-0.3214836031664076,-0.6526786470016754,1
1.0,0.2962410787985078,Mujer,20,educación media,B,Cajamarca,-0.10861499560841069,0.013126377117506848,0.42467282060187483,-0.1440965829545106,0.21809059909540013,0.10930183939800511,0.598494672671346,-0.34380908852354297,3
